,trial_type,response,story_pass,s_or_q,state,qtype,edge,altedge,slider_true_right,objective_pr,edge_count,altedge_count,ex_pr_edge,ex_pr_altedge,resp_objective,resp_ex_pr_edge,resp_ex_pr_altedge,response_right,response_objective_right,response_experienced_right,correct
976,html-slider-response,100.0,60,q,BEGIN,Default,BEGINWalktoback,BEGINWalktofront,False,60.0,31.0,22.0,58.490566037735846,41.509433962264154,40.0,41.509433962264154,58.490566037735846,True,True,True,True
977,instructions,,60,s,Walktoback,,,,,,541.0,541.0,50.0,50.0,,,,False,False,False,True
978,html-slider-response,100.0,60,q,Walktoback,Default,WalktobackStepinfront,WalktobackSayexcuseme,False,40.0,25.0,3.0,89.28571428571429,10.714285714285714,60.0,10.714285714285708,89.28571428571429,True,True,True,True
979,instructions,,60,s,Stepinfront,,,,,,542.0,542.0,50.0,50.0,,,,False,False,False,True
980,html-slider-response,0.0,60,q,Stepinfront,Default,StepinfrontIgnore,StepinfrontSubjectstares,True,44.0,17.0,21.0,44.73684210526316,55.26315789473685,44.0,44.73684210526316,55.26315789473685,False,True,True,False
981,instructions,,60,s,Ignore,,,,,,543.0,543.0,50.0,50.0,,,,False,False,False,True
982,instructions,,60,s,Xstare,,,,,,544.0,544.0,50.0,50.0,,,,False,False,False,True
983,html-slider-response,0.0,60,q,Xstare,Default,XstareDessertcrumble,XstareCreamsplash,False,50.0,14.0,5.0,73.68421052631578,26.31578947368421,50.0,26.31578947368422,73.6842105263158,False,True,True,False
984,instructions,,60,s,Dessertcrumble,,,,,,545.0,545.0,50.0,50.0,,,,False,False,False,True
985,html-slider-response,100.0,60,q,Dessertcrumble,Default,DessertcrumbleCallpoliceman,DessertcrumbleBaristaorders,False,10.0,10.0,32.0,23.809523809523807,76.19047619047619,90.0,76.19047619047619,23.80952380952381,True,True,True,True
986,instructions,,60,s,Callpoliceman,,,,,,546.0,546.0,50.0,50.0,,,,False,False,False,True
987,html-slider-response,100.0,60,q,Callpoliceman,Permute,CallpolicemanHatecoffee,CallpolicemanHatecoffee,True,100.0,16.0,16.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
988,instructions,,60,s,Hatecoffee,,,,,,547.0,547.0,50.0,50.0,,,,False,False,False,True
989,html-slider-response,100.0,60,q,Hatecoffee,Alter,HatecoffeeEND,HatecoffeeEND,True,100.0,21.0,21.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
990,instructions,,60,s,END,,,,,,548.0,548.0,50.0,50.0,,,,False,False,False,True
991,instructions,,61,s,BEGIN,,,,,,549.0,549.0,50.0,50.0,,,,False,False,False,True
992,html-slider-response,0.0,61,q,BEGIN,Default,BEGINWalktofront,BEGINWalktoback,False,40.0,22.0,32.0,40.74074074074074,59.25925925925925,60.0,59.25925925925926,40.74074074074075,False,True,True,False
993,instructions,,61,s,Walktofront,,,,,,550.0,550.0,50.0,50.0,,,,False,False,False,True
994,html-slider-response,0.0,61,q,Walktofront,Permute,WalktofrontStepinfront,WalktofrontStepinfront,False,100.0,16.0,16.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
995,instructions,,61,s,Stepinfront,,,,,,551.0,551.0,50.0,50.0,,,,False,False,False,True
996,instructions,,61,s,Ignore,,,,,,552.0,552.0,50.0,50.0,,,,False,False,False,True
997,html-slider-response,0.0,61,q,Ignore,Default,IgnoreXstare,IgnoreTurntobarista,False,66.0,9.0,4.0,69.23076923076923,30.76923076923077,34.0,30.769230769230774,69.23076923076923,False,True,True,False
998,instructions,,61,s,Xstare,,,,,,553.0,553.0,50.0,50.0,,,,False,False,False,True
999,instructions,,61,s,Dessertcrumble,,,,,,554.0,554.0,50.0,50.0,,,,False,False,False,True
1000,html-slider-response,0.0,61,q,Dessertcrumble,Default,DessertcrumbleCallpoliceman,DessertcrumbleBaristaorders,True,10.0,11.0,32.0,25.581395348837212,74.4186046511628,10.0,25.581395348837212,74.4186046511628,False,True,True,False
1001,instructions,,61,s,Callpoliceman,,,,,,555.0,555.0,50.0,50.0,,,,False,False,False,True
1002,html-slider-response,1.0,61,q,Callpoliceman,Permute,CallpolicemanHatecoffee,CallpolicemanHatecoffee,False,100.0,17.0,17.0,50.0,50.0,0.0,50.0,50.0,True,False,True,False
1003,instructions,,61,s,Hatecoffee,,,,,,556.0,556.0,50.0,50.0,,,,False,False,False,True
1004,html-slider-response,0.0,61,q,Hatecoffee,Alter,HatecoffeeEND,HatecoffeeEND,False,100.0,22.0,22.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1005,instructions,,61,s,END,,,,,,557.0,557.0,50.0,50.0,,,,False,False,False,True
1006,instructions,,62,s,BEGIN,,,,,,558.0,558.0,50.0,50.0,,,,False,False,False,True
1007,html-slider-response,0.0,62,q,BEGIN,Default,BEGINWalktoback,BEGINWalktofront,True,60.0,32.0,23.0,58.18181818181818,41.81818181818181,60.0,58.18181818181818,41.81818181818181,False,True,True,False
1008,instructions,,62,s,Walktoback,,,,,,559.0,559.0,50.0,50.0,,,,False,False,False,True
1009,html-slider-response,100.0,62,q,Walktoback,Permute,WalktobackStepinfront,WalktobackStepinfront,True,100.0,26.0,26.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1010,instructions,,62,s,Stepinfront,,,,,,560.0,560.0,50.0,50.0,,,,False,False,False,True
1011,html-slider-response,100.0,62,q,Stepinfront,Default,StepinfrontSubjectstares,StepinfrontIgnore,True,55.0,21.0,18.0,53.84615384615385,46.15384615384615,55.0,53.84615384615385,46.15384615384615,True,True,True,True
1012,instructions,,62,s,Subjectstares,,,,,,561.0,561.0,50.0,50.0,,,,False,False,False,True
1013,html-slider-response,0.0,62,q,Subjectstares,Alter,SubjectstaresTurntobarista,SubjectstaresTurntobarista,False,100.0,16.0,16.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1014,instructions,,62,s,Turntobarista,,,,,,562.0,562.0,50.0,50.0,,,,False,False,False,True
1015,instructions,,62,s,Dessertcrumble,,,,,,563.0,563.0,50.0,50.0,,,,False,False,False,True
1016,html-slider-response,0.0,62,q,Dessertcrumble,Default,DessertcrumbleBaristaorders,DessertcrumbleCallpoliceman,False,90.0,32.0,12.0,72.72727272727273,27.27272727272727,10.0,27.272727272727266,72.72727272727273,False,True,True,False
1017,instructions,,62,s,Baristaorders,,,,,,564.0,564.0,50.0,50.0,,,,False,False,False,True
1018,html-slider-response,100.0,62,q,Baristaorders,Default,BaristaordersHatecoffee,BaristaordersLovejuice,False,30.0,7.0,27.0,20.588235294117645,79.41176470588235,70.0,79.41176470588235,20.588235294117652,True,True,True,True
1019,instructions,,62,s,Hatecoffee,,,,,,565.0,565.0,50.0,50.0,,,,False,False,False,True
1020,html-slider-response,0.0,62,q,Hatecoffee,Alter,HatecoffeeEND,HatecoffeeEND,False,100.0,23.0,23.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1021,instructions,,62,s,END,,,,,,566.0,566.0,50.0,50.0,,,,False,False,False,True
1022,instructions,,63,s,BEGIN,,,,,,567.0,567.0,50.0,50.0,,,,False,False,False,True
1023,html-slider-response,0.0,63,q,BEGIN,Default,BEGINWalktoback,BEGINWalktofront,False,60.0,33.0,23.0,58.92857142857143,41.07142857142857,40.0,41.07142857142857,58.92857142857143,False,True,True,False
1024,instructions,,63,s,Walktoback,,,,,,568.0,568.0,50.0,50.0,,,,False,False,False,True
1025,html-slider-response,0.0,63,q,Walktoback,Default,WalktobackStepinfront,WalktobackSayexcuseme,False,40.0,27.0,3.0,90.0,10.0,60.0,10.0,90.0,False,True,True,False
1026,instructions,,63,s,Stepinfront,,,,,,569.0,569.0,50.0,50.0,,,,False,False,False,True
1027,html-slider-response,0.0,63,q,Stepinfront,Permute,StepinfrontShove,StepinfrontShove,False,100.0,3.0,3.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1028,instructions,,63,s,Shove,,,,,,570.0,570.0,50.0,50.0,,,,False,False,False,True
1029,html-slider-response,0.0,63,q,Shove,Default,ShoveXshove,ShoveXstare,False,66.0,7.0,4.0,63.63636363636363,36.36363636363637,34.0,36.36363636363637,63.63636363636363,False,True,True,False
1030,instructions,,63,s,Xshove,,,,,,571.0,571.0,50.0,50.0,,,,False,False,False,True
1031,html-slider-response,100.0,63,q,Xshove,Default,XshoveDessertcrumble,XshoveCreamsplash,True,35.0,16.0,0.0,100.0,0.0,35.0,100.0,0.0,True,True,True,True
1032,instructions,,63,s,Dessertcrumble,,,,,,572.0,572.0,50.0,50.0,,,,False,False,False,True
1033,html-slider-response,0.0,63,q,Dessertcrumble,Default,DessertcrumbleBaristaorders,DessertcrumbleCallpoliceman,True,90.0,33.0,12.0,73.33333333333333,26.666666666666668,90.0,73.33333333333333,26.666666666666668,False,True,True,False
1034,instructions,,63,s,Baristaorders,,,,,,573.0,573.0,50.0,50.0,,,,False,False,False,True
1035,instructions,,63,s,Lovejuice,,,,,,574.0,574.0,50.0,50.0,,,,False,False,False,True
1036,html-slider-response,0.0,63,q,Lovejuice,Alter,LovejuiceEND,LovejuiceEND,False,100.0,31.0,31.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1037,instructions,,63,s,END,,,,,,575.0,575.0,50.0,50.0,,,,False,False,False,True
1038,instructions,,64,s,BEGIN,,,,,,576.0,576.0,50.0,50.0,,,,False,False,False,True
1039,html-slider-response,100.0,64,q,BEGIN,Default,BEGINWalktoback,BEGINWalktofront,True,60.0,34.0,23.0,59.64912280701754,40.35087719298245,60.0,59.64912280701754,40.35087719298245,True,True,True,True
1040,instructions,,64,s,Walktoback,,,,,,577.0,577.0,50.0,50.0,,,,False,False,False,True
1041,html-slider-response,0.0,64,q,Walktoback,Default,WalktobackSayexcuseme,WalktobackStepinfront,False,60.0,3.0,28.0,9.67741935483871,90.32258064516128,40.0,90.3225806451613,9.677419354838719,False,True,True,False
1042,instructions,,64,s,Sayexcuseme,,,,,,578.0,578.0,50.0,50.0,,,,False,False,False,True
1043,html-slider-response,100.0,64,q,Sayexcuseme,Permute,SayexcusemeShove,SayexcusemeShove,True,100.0,8.0,8.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1044,instructions,,64,s,Shove,,,,,,579.0,579.0,50.0,50.0,,,,False,False,False,True
1045,html-slider-response,100.0,64,q,Shove,Permute,ShoveXshove,ShoveXshove,True,100.0,8.0,8.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1046,instructions,,64,s,Xshove,,,,,,580.0,580.0,50.0,50.0,,,,False,False,False,True
1047,html-slider-response,0.0,64,q,Xshove,Permute,XshoveDessertcrumble,XshoveDessertcrumble,False,100.0,17.0,17.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1048,instructions,,64,s,Dessertcrumble,,,,,,581.0,581.0,50.0,50.0,,,,False,False,False,True
1049,html-slider-response,100.0,64,q,Dessertcrumble,Default,DessertcrumbleBaristaorders,DessertcrumbleCallpoliceman,False,90.0,34.0,12.0,73.91304347826086,26.08695652173913,10.0,26.08695652173914,73.91304347826087,True,True,True,True
1050,instructions,,64,s,Baristaorders,,,,,,582.0,582.0,50.0,50.0,,,,False,False,False,True
1051,html-slider-response,100.0,64,q,Baristaorders,Permute,BaristaordersLovejuice,BaristaordersLovejuice,True,100.0,27.0,27.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1052,instructions,,64,s,Lovejuice,,,,,,583.0,583.0,50.0,50.0,,,,False,False,False,True
1053,instructions,,64,s,END,,,,,,584.0,584.0,50.0,50.0,,,,False,False,False,True
1054,instructions,,65,s,BEGIN,,,,,,585.0,585.0,50.0,50.0,,,,False,False,False,True
1055,html-slider-response,0.0,65,q,BEGIN,Default,BEGINWalktofront,BEGINWalktoback,False,40.0,23.0,35.0,39.6551724137931,60.3448275862069,60.0,60.3448275862069,39.6551724137931,False,True,True,False
1056,instructions,,65,s,Walktofront,,,,,,586.0,586.0,50.0,50.0,,,,False,False,False,True
1057,html-slider-response,0.0,65,q,Walktofront,Alter,WalktofrontSayexcuseme,WalktofrontSayexcuseme,False,100.0,10.0,10.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1058,instructions,,65,s,Sayexcuseme,,,,,,587.0,587.0,50.0,50.0,,,,False,False,False,True
1059,instructions,,65,s,Subjectstares,,,,,,588.0,588.0,50.0,50.0,,,,False,False,False,True
1060,instructions,,65,s,Turntobarista,,,,,,589.0,589.0,50.0,50.0,,,,False,False,False,True
1061,html-slider-response,0.0,65,q,Turntobarista,Permute,TurntobaristaDessertcrumble,TurntobaristaDessertcrumble,False,100.0,13.0,13.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1062,instructions,,65,s,Dessertcrumble,,,,,,590.0,590.0,50.0,50.0,,,,False,False,False,True
1063,html-slider-response,0.0,65,q,Dessertcrumble,Alter,DessertcrumbleCallpoliceman,DessertcrumbleCallpoliceman,False,100.0,12.0,12.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1064,instructions,,65,s,Callpoliceman,,,,,,591.0,591.0,50.0,50.0,,,,False,False,False,True
1065,html-slider-response,100.0,65,q,Callpoliceman,Default,CallpolicemanHatecoffee,CallpolicemanLovejuice,True,70.0,18.0,5.0,78.26086956521739,21.73913043478261,70.0,78.26086956521739,21.73913043478261,True,True,True,True
1066,instructions,,65,s,Hatecoffee,,,,,,592.0,592.0,50.0,50.0,,,,False,False,False,True
1067,html-slider-response,100.0,65,q,Hatecoffee,Alter,HatecoffeeEND,HatecoffeeEND,True,100.0,24.0,24.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1068,instructions,,65,s,END,,,,,,593.0,593.0,50.0,50.0,,,,False,False,False,True
1069,instructions,,66,s,BEGIN,,,,,,594.0,594.0,50.0,50.0,,,,False,False,False,True
1070,html-slider-response,0.0,66,q,BEGIN,Default,BEGINWalktofront,BEGINWalktoback,True,40.0,24.0,35.0,40.67796610169492,59.32203389830508,40.0,40.67796610169492,59.32203389830508,False,True,True,False
1071,instructions,,66,s,Walktofront,,,,,,595.0,595.0,50.0,50.0,,,,False,False,False,True
1072,html-slider-response,100.0,66,q,Walktofront,Default,WalktofrontSayexcuseme,WalktofrontStepinfront,False,50.0,11.0,17.0,39.285714285714285,60.71428571428571,50.0,60.714285714285715,39.28571428571429,True,True,True,True
1073,instructions,,66,s,Sayexcuseme,,,,,,596.0,596.0,50.0,50.0,,,,False,False,False,True
1074,html-slider-response,0.0,66,q,Sayexcuseme,Default,SayexcusemeShove,SayexcusemeSubjectstares,True,44.0,9.0,6.0,60.0,40.0,44.0,60.0,40.0,False,True,True,False
1075,instructions,,66,s,Shove,,,,,,597.0,597.0,50.0,50.0,,,,False,False,False,True
1076,html-slider-response,0.0,66,q,Shove,Permute,ShoveXstare,ShoveXstare,False,100.0,4.0,4.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1077,instructions,,66,s,Xstare,,,,,,598.0,598.0,50.0,50.0,,,,False,False,False,True
1078,html-slider-response,100.0,66,q,Xstare,Default,XstareDessertcrumble,XstareCreamsplash,True,50.0,15.0,5.0,75.0,25.0,50.0,75.0,25.0,True,True,True,True
1079,instructions,,66,s,Dessertcrumble,,,,,,599.0,599.0,50.0,50.0,,,,False,False,False,True
1080,html-slider-response,0.0,66,q,Dessertcrumble,Default,DessertcrumbleBaristaorders,DessertcrumbleCallpoliceman,True,90.0,35.0,13.0,72.91666666666666,27.083333333333332,90.0,72.91666666666666,27.083333333333332,False,True,True,False
1081,instructions,,66,s,Baristaorders,,,,,,600.0,600.0,50.0,50.0,,,,False,False,False,True
1082,html-slider-response,100.0,66,q,Baristaorders,Default,BaristaordersLovejuice,BaristaordersHatecoffee,False,70.0,28.0,8.0,77.77777777777779,22.22222222222222,30.0,22.222222222222214,77.77777777777777,True,True,True,True
1083,instructions,,66,s,Lovejuice,,,,,,601.0,601.0,50.0,50.0,,,,False,False,False,True
1084,html-slider-response,100.0,66,q,Lovejuice,Alter,LovejuiceEND,LovejuiceEND,True,100.0,32.0,32.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1085,instructions,,66,s,END,,,,,,602.0,602.0,50.0,50.0,,,,False,False,False,True
1086,instructions,,67,s,BEGIN,,,,,,603.0,603.0,50.0,50.0,,,,False,False,False,True
1087,html-slider-response,100.0,67,q,BEGIN,Default,BEGINWalktofront,BEGINWalktoback,True,40.0,25.0,35.0,41.66666666666667,58.333333333333336,40.0,41.66666666666667,58.333333333333336,True,True,True,True
1088,instructions,,67,s,Walktofront,,,,,,604.0,604.0,50.0,50.0,,,,False,False,False,True
1089,html-slider-response,100.0,67,q,Walktofront,Permute,WalktofrontStepinfront,WalktofrontStepinfront,True,100.0,17.0,17.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1090,instructions,,67,s,Stepinfront,,,,,,605.0,605.0,50.0,50.0,,,,False,False,False,True
1091,html-slider-response,100.0,67,q,Stepinfront,Default,StepinfrontSubjectstares,StepinfrontIgnore,True,55.0,22.0,18.0,55.00000000000001,45.0,55.0,55.00000000000001,45.0,True,True,True,True
1092,instructions,,67,s,Subjectstares,,,,,,606.0,606.0,50.0,50.0,,,,False,False,False,True
1093,html-slider-response,100.0,67,q,Subjectstares,Default,SubjectstaresTurntobarista,SubjectstaresXstare,False,85.0,17.0,5.0,77.27272727272727,22.727272727272727,15.0,22.727272727272734,77.27272727272728,True,True,True,True
1094,instructions,,67,s,Turntobarista,,,,,,607.0,607.0,50.0,50.0,,,,False,False,False,True
1095,html-slider-response,100.0,67,q,Turntobarista,Default,TurntobaristaCreamsplash,TurntobaristaDessertcrumble,False,50.0,9.0,14.0,39.130434782608695,60.86956521739131,50.0,60.869565217391305,39.13043478260869,True,True,True,True
1096,instructions,,67,s,Creamsplash,,,,,,608.0,608.0,50.0,50.0,,,,False,False,False,True
1097,html-slider-response,100.0,67,q,Creamsplash,Default,CreamsplashBaristaorders,CreamsplashCallpoliceman,False,10.0,4.0,10.0,28.57142857142857,71.42857142857143,90.0,71.42857142857143,28.57142857142857,True,True,True,True
1098,instructions,,67,s,Baristaorders,,,,,,609.0,609.0,50.0,50.0,,,,False,False,False,True
1099,html-slider-response,100.0,67,q,Baristaorders,Permute,BaristaordersLovejuice,BaristaordersLovejuice,True,100.0,29.0,29.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1100,instructions,,67,s,Lovejuice,,,,,,610.0,610.0,50.0,50.0,,,,False,False,False,True
1101,html-slider-response,100.0,67,q,Lovejuice,Alter,LovejuiceEND,LovejuiceEND,True,100.0,33.0,33.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1102,instructions,,67,s,END,,,,,,611.0,611.0,50.0,50.0,,,,False,False,False,True
1103,instructions,,68,s,BEGIN,,,,,,612.0,612.0,50.0,50.0,,,,False,False,False,True
1104,instructions,,68,s,Walktoback,,,,,,613.0,613.0,50.0,50.0,,,,False,False,False,True
1105,html-slider-response,0.0,68,q,Walktoback,Permute,WalktobackStepinfront,WalktobackStepinfront,False,100.0,28.0,28.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1106,instructions,,68,s,Stepinfront,,,,,,614.0,614.0,50.0,50.0,,,,False,False,False,True
1107,html-slider-response,100.0,68,q,Stepinfront,Default,StepinfrontSubjectstares,StepinfrontIgnore,True,55.0,23.0,18.0,56.09756097560976,43.90243902439025,55.0,56.09756097560976,43.90243902439025,True,True,True,True
1108,instructions,,68,s,Subjectstares,,,,,,615.0,615.0,50.0,50.0,,,,False,False,False,True
1109,html-slider-response,0.0,68,q,Subjectstares,Alter,SubjectstaresTurntobarista,SubjectstaresTurntobarista,False,100.0,18.0,18.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1110,instructions,,68,s,Turntobarista,,,,,,616.0,616.0,50.0,50.0,,,,False,False,False,True
1111,html-slider-response,0.0,68,q,Turntobarista,Default,TurntobaristaCreamsplash,TurntobaristaDessertcrumble,True,50.0,10.0,14.0,41.66666666666667,58.333333333333336,50.0,41.66666666666667,58.333333333333336,False,True,True,False
1112,instructions,,68,s,Creamsplash,,,,,,617.0,617.0,50.0,50.0,,,,False,False,False,True
1113,html-slider-response,100.0,68,q,Creamsplash,Alter,CreamsplashCallpoliceman,CreamsplashCallpoliceman,True,100.0,10.0,10.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1114,instructions,,68,s,Callpoliceman,,,,,,618.0,618.0,50.0,50.0,,,,False,False,False,True
1115,html-slider-response,0.0,68,q,Callpoliceman,Permute,CallpolicemanLovejuice,CallpolicemanLovejuice,False,100.0,5.0,5.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1116,instructions,,68,s,Lovejuice,,,,,,619.0,619.0,50.0,50.0,,,,False,False,False,True
1117,html-slider-response,100.0,68,q,Lovejuice,Alter,LovejuiceEND,LovejuiceEND,True,100.0,34.0,34.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1118,instructions,,68,s,END,,,,,,620.0,620.0,50.0,50.0,,,,False,False,False,True
1119,instructions,,69,s,BEGIN,,,,,,621.0,621.0,50.0,50.0,,,,False,False,False,True
1120,html-slider-response,100.0,69,q,BEGIN,Default,BEGINWalktofront,BEGINWalktoback,True,40.0,26.0,35.0,42.62295081967213,57.377049180327866,40.0,42.62295081967213,57.377049180327866,True,True,True,True
1121,instructions,,69,s,Walktofront,,,,,,622.0,622.0,50.0,50.0,,,,False,False,False,True
1122,html-slider-response,100.0,69,q,Walktofront,Permute,WalktofrontStepinfront,WalktofrontStepinfront,True,100.0,18.0,18.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1123,instructions,,69,s,Stepinfront,,,,,,623.0,623.0,50.0,50.0,,,,False,False,False,True
1124,html-slider-response,0.0,69,q,Stepinfront,Default,StepinfrontSubjectstares,StepinfrontIgnore,False,55.0,24.0,18.0,57.14285714285714,42.857142857142854,45.0,42.85714285714286,57.142857142857146,False,True,True,False
1125,instructions,,69,s,Subjectstares,,,,,,624.0,624.0,50.0,50.0,,,,False,False,False,True
1126,html-slider-response,100.0,69,q,Subjectstares,Default,SubjectstaresXshove,SubjectstaresTurntobarista,False,33.0,8.0,19.0,29.629629629629626,70.37037037037037,67.0,70.37037037037038,29.629629629629633,True,True,True,True
1127,instructions,,69,s,Xshove,,,,,,625.0,625.0,50.0,50.0,,,,False,False,False,True
1128,html-slider-response,0.0,69,q,Xshove,Permute,XshoveDessertcrumble,XshoveDessertcrumble,False,100.0,18.0,18.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1129,instructions,,69,s,Dessertcrumble,,,,,,626.0,626.0,50.0,50.0,,,,False,False,False,True
1130,html-slider-response,99.0,69,q,Dessertcrumble,Default,DessertcrumbleBaristaorders,DessertcrumbleCallpoliceman,False,90.0,36.0,13.0,73.46938775510205,26.53061224489796,10.0,26.530612244897952,73.46938775510205,True,True,True,True
1131,instructions,,69,s,Baristaorders,,,,,,627.0,627.0,50.0,50.0,,,,False,False,False,True
1132,html-slider-response,0.0,69,q,Baristaorders,Permute,BaristaordersLovejuice,BaristaordersLovejuice,False,100.0,30.0,30.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1133,instructions,,69,s,Lovejuice,,,,,,628.0,628.0,50.0,50.0,,,,False,False,False,True
1134,html-slider-response,0.0,69,q,Lovejuice,Alter,LovejuiceEND,LovejuiceEND,False,100.0,35.0,35.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1135,instructions,,69,s,END,,,,,,629.0,629.0,50.0,50.0,,,,False,False,False,True
1136,instructions,,70,s,BEGIN,,,,,,630.0,630.0,50.0,50.0,,,,False,False,False,True
1137,instructions,,70,s,Walktoback,,,,,,631.0,631.0,50.0,50.0,,,,False,False,False,True
1138,html-slider-response,100.0,70,q,Walktoback,Permute,WalktobackStepinfront,WalktobackStepinfront,True,100.0,29.0,29.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1139,instructions,,70,s,Stepinfront,,,,,,632.0,632.0,50.0,50.0,,,,False,False,False,True
1140,html-slider-response,100.0,70,q,Stepinfront,Default,StepinfrontSubjectstares,StepinfrontIgnore,True,55.0,25.0,18.0,58.139534883720934,41.86046511627907,55.0,58.139534883720934,41.86046511627907,True,True,True,True
1141,instructions,,70,s,Subjectstares,,,,,,633.0,633.0,50.0,50.0,,,,False,False,False,True
1142,html-slider-response,99.0,70,q,Subjectstares,Default,SubjectstaresXshove,SubjectstaresXstare,False,74.0,9.0,5.0,64.28571428571429,35.714285714285715,26.0,35.71428571428571,64.28571428571428,True,True,True,True
1143,instructions,,70,s,Xshove,,,,,,634.0,634.0,50.0,50.0,,,,False,False,False,True
1144,html-slider-response,0.0,70,q,Xshove,Permute,XshoveDessertcrumble,XshoveDessertcrumble,False,100.0,19.0,19.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1145,instructions,,70,s,Dessertcrumble,,,,,,635.0,635.0,50.0,50.0,,,,False,False,False,True
1146,html-slider-response,100.0,70,q,Dessertcrumble,Alter,DessertcrumbleBaristaorders,DessertcrumbleBaristaorders,True,100.0,37.0,37.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1147,instructions,,70,s,Baristaorders,,,,,,636.0,636.0,50.0,50.0,,,,False,False,False,True
1148,html-slider-response,100.0,70,q,Baristaorders,Permute,BaristaordersLovejuice,BaristaordersLovejuice,True,100.0,31.0,31.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1149,instructions,,70,s,Lovejuice,,,,,,637.0,637.0,50.0,50.0,,,,False,False,False,True
1150,instructions,,70,s,END,,,,,,638.0,638.0,50.0,50.0,,,,False,False,False,True
1151,instructions,,71,s,BEGIN,,,,,,639.0,639.0,50.0,50.0,,,,False,False,False,True
1152,html-slider-response,0.0,71,q,BEGIN,Default,BEGINWalktoback,BEGINWalktofront,True,60.0,35.0,27.0,56.451612903225815,43.54838709677419,60.0,56.451612903225815,43.54838709677419,False,True,True,False
1153,instructions,,71,s,Walktoback,,,,,,640.0,640.0,50.0,50.0,,,,False,False,False,True
1154,html-slider-response,0.0,71,q,Walktoback,Permute,WalktobackStepinfront,WalktobackStepinfront,False,100.0,30.0,30.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1155,instructions,,71,s,Stepinfront,,,,,,641.0,641.0,50.0,50.0,,,,False,False,False,True
1156,instructions,,71,s,Subjectstares,,,,,,642.0,642.0,50.0,50.0,,,,False,False,False,True
1157,html-slider-response,100.0,71,q,Subjectstares,Default,SubjectstaresXstare,SubjectstaresTurntobarista,True,14.0,5.0,19.0,20.833333333333336,79.16666666666666,14.0,20.833333333333336,79.16666666666666,True,True,True,True
1158,instructions,,71,s,Xstare,,,,,,643.0,643.0,50.0,50.0,,,,False,False,False,True
1159,html-slider-response,0.0,71,q,Xstare,Default,XstareCreamsplash,XstareDessertcrumble,True,50.0,5.0,16.0,23.809523809523807,76.19047619047619,50.0,23.809523809523807,76.19047619047619,False,True,True,False
1160,instructions,,71,s,Creamsplash,,,,,,644.0,644.0,50.0,50.0,,,,False,False,False,True
1161,html-slider-response,0.0,71,q,Creamsplash,Default,CreamsplashCallpoliceman,CreamsplashBaristaorders,True,90.0,11.0,5.0,68.75,31.25,90.0,68.75,31.25,False,True,True,False
1162,instructions,,71,s,Callpoliceman,,,,,,645.0,645.0,50.0,50.0,,,,False,False,False,True
1163,html-slider-response,0.0,71,q,Callpoliceman,Default,CallpolicemanHatecoffee,CallpolicemanLovejuice,False,70.0,19.0,6.0,76.0,24.0,30.0,24.0,76.0,False,True,True,False
1164,instructions,,71,s,Hatecoffee,,,,,,646.0,646.0,50.0,50.0,,,,False,False,False,True
1165,html-slider-response,0.0,71,q,Hatecoffee,Alter,HatecoffeeEND,HatecoffeeEND,False,100.0,25.0,25.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
